,month,humidity,pressure,temperature,wind,weather
687,spring,58,998,10,4,overcast_clouds
688,spring,54,998,9,5,overcast_clouds
689,spring,54,998,9,5,light_rain
690,spring,62,998,8,4,light_rain
691,spring,58,999,8,4,overcast_clouds
692,spring,61,999,7,3,overcast_clouds
693,spring,57,999,8,3,overcast_clouds
694,spring,61,999,7,3,overcast_clouds
695,spring,66,1000,7,3,overcast_clouds
696,spring,70,1000,8,4,broken_clouds
697,spring,61,1000,8,5,broken_clouds
698,spring,61,1000,8,6,broken_clouds
699,spring,61,1000,9,5,overcast_clouds
700,spring,66,1000,9,5,overcast_clouds
701,spring,50,1000,10,2,broken_clouds
702,spring,61,1000,10,4,overcast_clouds
703,spring,61,1000,10,4,overcast_clouds
704,spring,61,1000,10,3,overcast_clouds
705,spring,61,1001,9,5,overcast_clouds
706,spring,61,1001,9,5,overcast_clouds
707,spring,61,1002,9,5,overcast_clouds
708,spring,61,1002,8,3,overcast_clouds
709,spring,65,1002,7,5,overcast_clouds
710,spring,70,1002,7,4,scattered_clouds
711,spring,75,1002,7,3,broken_clouds
712,spring,70,1002,6,5,scattered_clouds
713,spring,70,1001,6,4,broken_clouds
714,spring,70,1001,6,4,broken_clouds
715,spring,70,1001,6,4,scattered_clouds
716,spring,70,1001,5,4,few_clouds
717,spring,75,1002,5,4,few_clouds
718,spring,75,1002,5,4,few_clouds
719,spring,70,1002,6,5,scattered_clouds
720,spring,70,1002,7,5,broken_clouds
721,spring,76,1002,9,6,broken_clouds
722,spring,61,1002,10,6,broken_clouds
723,spring,57,1002,11,6,broken_clouds
724,spring,53,1001,11,4,broken_clouds
725,spring,57,1001,11,5,overcast_clouds
726,spring,54,1001,11,6,overcast_clouds
727,spring,57,1002,10,5,overcast_clouds
728,spring,61,1002,9,5,broken_clouds
729,spring,66,1003,9,6,broken_clouds
730,spring,66,1003,9,5,broken_clouds
731,spring,70,1003,9,5,broken_clouds
732,spring,70,1003,9,7,overcast_clouds
733,spring,66,1003,9,4,overcast_clouds
734,spring,70,1003,8,5,overcast_clouds
735,spring,70,1003,8,5,overcast_clouds
736,spring,70,1003,8,5,overcast_clouds
737,spring,70,1003,8,5,overcast_clouds
738,spring,70,1003,8,4,overcast_clouds
739,spring,66,1003,8,4,broken_clouds
740,spring,61,1003,8,4,overcast_clouds
741,spring,61,1004,8,5,overcast_clouds
742,spring,61,1004,8,4,broken_clouds
743,spring,53,1004,9,7,broken_clouds
744,spring,50,1004,11,7,broken_clouds
745,spring,53,1003,11,5,broken_clouds
746,spring,50,1003,10,7,overcast_clouds
747,spring,65,1005,10,3,overcast_clouds
748,spring,57,1005,8,7,overcast_clouds
749,spring,61,1006,7,7,overcast_clouds
750,spring,65,1007,7,8,overcast_clouds
751,spring,81,1007,6,9,overcast_clouds
752,spring,81,1007,6,7,overcast_clouds
753,spring,70,1008,6,7,overcast_clouds
754,spring,75,1008,6,5,overcast_clouds
755,spring,75,1008,6,6,scattered_clouds
756,spring,70,1008,6,7,scattered_clouds
757,spring,65,1008,5,7,few_clouds
758,spring,65,1008,6,6,few_clouds
759,spring,65,1008,6,6,scattered_clouds
760,spring,65,1009,6,7,scattered_clouds
761,spring,70,1009,6,7,scattered_clouds
762,spring,65,1011,7,7,scattered_clouds
763,spring,61,1011,8,8,scattered_clouds
764,spring,57,1011,8,9,scattered_clouds
765,spring,57,1011,9,8,scattered_clouds
766,spring,53,1010,10,6,scattered_clouds
767,spring,45,1012,9,9,overcast_clouds
768,spring,45,1012,8,6,broken_clouds
769,spring,57,1012,7,10,broken_clouds
770,spring,61,1013,7,9,scattered_clouds
771,spring,65,1013,6,11,few_clouds
772,spring,70,1013,6,8,few_clouds
773,spring,65,1014,5,7,heavy_snow
774,spring,70,1014,4,7,heavy_snow
775,spring,72,1014,4,7,sky_is_clear
776,spring,75,1014,4,7,heavy_snow
777,spring,75,1014,4,6,heavy_snow
778,spring,75,1014,4,6,heavy_snow
779,spring,75,1015,4,4,heavy_snow
780,spring,69,1015,4,3,heavy_snow
781,spring,52,1015,8,3,scattered_clouds
782,spring,43,1013,10,6,broken_clouds
783,spring,54,1013,9,5,scattered_clouds
784,spring,66,1013,8,5,sky_is_clear
785,spring,66,1013,8,5,sky_is_clear
786,spring,66,1013,8,5,sky_is_clear
787,spring,66,1013,8,5,sky_is_clear
788,spring,66,1013,8,5,sky_is_clear
789,spring,66,1013,8,5,sky_is_clear
790,spring,66,1013,8,5,sky_is_clear
791,spring,66,1013,8,5,sky_is_clear
792,spring,66,1013,8,5,sky_is_clear
793,spring,82,1013,3,4,sky_is_clear
794,spring,82,1013,3,4,sky_is_clear
795,spring,82,1013,3,4,sky_is_clear
796,spring,82,1013,3,4,sky_is_clear
797,spring,82,1013,3,4,sky_is_clear
798,spring,82,1013,3,4,sky_is_clear
799,spring,66,1013,5,4,sky_is_clear
800,spring,66,1013,5,4,sky_is_clear
801,spring,66,1013,5,4,sky_is_clear
802,spring,66,1013,5,4,sky_is_clear
803,spring,48,1018,6,8,sky_is_clear
804,spring,44,1019,4,6,few_clouds
805,spring,52,1020,3,5,few_clouds
806,spring,51,1020,3,5,few_clouds
807,spring,48,1021,2,4,few_clouds
808,spring,51,1022,1,3,sky_is_clear
809,spring,51,1022,0,5,heavy_snow
810,spring,51,1022,0,4,sky_is_clear
811,spring,55,1022,0,4,sky_is_clear
812,spring,51,1022,-1,4,heavy_snow
813,spring,55,1022,-1,4,heavy_snow
814,spring,51,1022,-1,5,heavy_snow
815,spring,51,1022,-2,5,heavy_snow
816,spring,51,1023,-2,4,heavy_snow
817,spring,51,1024,-1,3,scattered_clouds
818,spring,47,1024,0,5,broken_clouds
819,spring,47,1024,2,5,broken_clouds
820,spring,41,1024,3,5,broken_clouds
821,spring,41,1024,4,4,broken_clouds
822,spring,44,1024,4,4,broken_clouds
823,spring,41,1023,5,3,broken_clouds
824,spring,38,1022,6,3,few_clouds
825,spring,44,1021,3,3,scattered_clouds
826,spring,48,1021,2,3,few_clouds
827,spring,44,1021,1,4,few_clouds
828,spring,51,1020,1,4,broken_clouds
829,spring,59,1020,1,3,broken_clouds
830,spring,60,1019,1,4,overcast_clouds
831,spring,60,1019,1,3,overcast_clouds
832,spring,64,1018,2,6,overcast_clouds
833,spring,60,1017,3,9,overcast_clouds
834,spring,55,1016,2,7,overcast_clouds
835,spring,60,1016,2,7,overcast_clouds
836,spring,60,1015,2,7,overcast_clouds
837,spring,64,1015,3,7,overcast_clouds
838,spring,64,1014,3,7,overcast_clouds
839,spring,65,1014,3,9,overcast_clouds
840,spring,60,1014,4,9,overcast_clouds
841,spring,60,1013,4,8,overcast_clouds
842,spring,60,1013,4,9,heavy_snow
843,spring,100,1012,3,8,light_rain_and_snow
844,spring,93,1011,2,8,overcast_clouds
845,spring,93,1010,1,8,heavy_snow
846,spring,93,1010,1,7,light_rain_and_snow
847,spring,86,1011,1,6,mist
848,spring,100,1010,0,9,mist
849,spring,100,1010,0,10,snow
850,spring,100,1010,0,10,fog
851,spring,100,1009,0,12,fog
852,spring,100,1009,0,9,mist
853,spring,100,1009,0,8,mist
854,spring,93,1008,1,10,light_rain_and_snow
855,spring,93,1008,1,9,mist
856,spring,93,1007,1,8,mist
857,spring,69,1007,2,9,light_rain_and_snow
858,spring,60,1007,3,6,overcast_clouds
859,spring,55,1008,3,5,overcast_clouds
860,spring,55,1008,3,6,overcast_clouds
861,spring,45,1007,8,6,broken_clouds
862,spring,49,1007,8,5,broken_clouds
863,spring,49,1008,7,4,broken_clouds
864,spring,45,1008,7,7,broken_clouds
865,spring,49,1009,7,9,broken_clouds
866,spring,45,1010,6,8,broken_clouds
867,spring,48,1011,6,10,scattered_clouds
868,spring,52,1012,5,7,scattered_clouds
869,spring,52,1012,4,8,scattered_clouds
870,spring,56,1013,3,7,scattered_clouds
871,spring,64,1013,3,6,few_clouds
872,spring,64,1013,3,7,sky_is_clear
873,spring,60,1014,2,8,sky_is_clear
874,spring,55,1014,2,7,sky_is_clear
875,spring,55,1014,3,6,sky_is_clear
876,spring,55,1015,3,6,sky_is_clear
877,spring,55,1016,3,6,sky_is_clear
878,spring,60,1016,3,8,sky_is_clear
879,spring,52,1017,4,5,sky_is_clear
880,spring,52,1017,6,8,sky_is_clear
881,spring,45,1018,7,6,sky_is_clear
882,spring,45,1018,9,5,few_clouds
883,spring,40,1018,11,6,scattered_clouds
884,spring,37,1017,12,5,scattered_clouds
885,spring,40,1018,12,7,scattered_clouds
886,spring,46,1020,9,5,scattered_clouds
887,spring,61,1022,8,7,scattered_clouds
888,spring,61,1022,6,4,few_clouds
889,spring,61,1022,6,2,few_clouds
890,spring,61,1022,6,2,sky_is_clear
891,spring,61,1023,4,3,scattered_clouds
892,spring,61,1023,4,3,scattered_clouds
893,spring,61,1023,3,4,scattered_clouds
894,spring,65,1023,3,4,scattered_clouds
895,spring,65,1024,3,4,scattered_clouds
896,spring,65,1024,3,4,scattered_clouds
897,spring,70,1025,3,4,scattered_clouds
898,spring,62,1027,11,2,haze
899,spring,58,1026,12,0,haze
900,spring,62,1026,13,0,broken_clouds
901,spring,58,1026,12,1,broken_clouds
902,spring,66,1027,12,1,overcast_clouds
903,spring,54,1027,11,2,overcast_clouds
904,spring,62,1027,11,0,overcast_clouds
905,spring,66,1028,11,0,overcast_clouds
906,spring,71,1029,10,2,overcast_clouds
907,spring,66,1029,10,2,overcast_clouds
908,spring,66,1029,8,2,broken_clouds
909,spring,77,1013,11,1,sky_is_clear
910,spring,77,1013,11,1,sky_is_clear
911,spring,80,1013,10,3,sky_is_clear
912,spring,80,1013,10,3,sky_is_clear
913,spring,80,1013,10,3,sky_is_clear
914,spring,80,1013,10,3,sky_is_clear
915,spring,80,1013,10,3,sky_is_clear
916,spring,80,1013,10,3,sky_is_clear
917,spring,78,1013,12,3,sky_is_clear
918,spring,78,1013,12,3,sky_is_clear
919,spring,78,1013,12,3,sky_is_clear
920,spring,63,1032,14,4,haze
921,spring,59,1031,16,3,few_clouds
922,spring,72,1031,17,4,sky_is_clear
923,spring,82,1031,14,5,few_clouds
924,spring,87,1031,12,3,sky_is_clear
925,spring,87,1031,12,3,scattered_clouds
926,spring,82,1032,11,3,few_clouds
927,spring,76,1033,10,3,scattered_clouds
928,spring,93,1032,10,2,broken_clouds
929,spring,93,1032,9,1,mist
930,spring,93,1032,8,2,mist
931,spring,93,1032,8,1,fog
932,spring,100,1031,7,2,fog
933,spring,93,1031,7,2,fog
934,spring,100,1031,7,0,mist
935,spring,100,1031,7,0,mist
936,spring,100,1031,7,1,mist
937,spring,100,1031,8,0,fog
938,spring,93,1031,9,2,fog
939,spring,93,1031,11,3,mist
940,spring,82,1030,13,3,mist
941,spring,72,1029,16,5,haze
942,spring,72,1027,19,6,broken_clouds
943,spring,93,1026,16,6,mist
944,spring,93,1026,16,6,mist
945,spring,93,1025,15,7,mist
946,spring,93,1024,16,5,broken_clouds
947,spring,87,1023,15,5,overcast_clouds
948,spring,87,1023,15,5,overcast_clouds
949,spring,93,1022,15,4,overcast_clouds
950,spring,93,1021,15,3,overcast_clouds
951,spring,93,1021,15,3,light_rain
952,spring,93,1020,13,3,moderate_rain
953,spring,87,1022,10,6,drizzle
954,spring,81,1022,10,4,moderate_rain
955,spring,87,1025,9,3,light_intensity_drizzle
956,spring,87,1025,8,5,mist
957,spring,87,1025,8,5,mist
958,spring,87,1025,8,6,mist
959,spring,81,1026,7,6,mist
960,spring,87,1026,7,5,overcast_clouds
961,spring,75,1026,7,5,light_rain
962,spring,75,1026,7,5,light_rain
963,spring,61,1026,8,4,overcast_clouds
964,spring,75,1027,7,3,broken_clouds
965,spring,70,1027,7,4,broken_clouds
966,spring,61,1028,6,6,broken_clouds
967,spring,61,1029,6,5,overcast_clouds
968,spring,52,1029,5,5,broken_clouds
969,spring,56,1031,4,6,broken_clouds
970,spring,56,1031,4,5,scattered_clouds
971,spring,65,1031,3,6,scattered_clouds
972,spring,64,1031,3,4,few_clouds
973,spring,60,1032,2,5,sky_is_clear
974,spring,55,1032,2,5,sky_is_clear
975,spring,80,1032,2,0,overcast_clouds
976,spring,55,1032,1,6,scattered_clouds
977,spring,60,1033,1,5,few_clouds
978,spring,60,1033,1,7,few_clouds
979,spring,60,1034,3,5,few_clouds
980,spring,52,1034,4,4,few_clouds
981,spring,52,1034,6,4,broken_clouds
982,spring,48,1033,7,5,scattered_clouds
983,spring,45,1031,9,3,few_clouds
984,spring,45,1032,9,4,few_clouds
985,spring,45,1032,8,2,scattered_clouds
986,spring,49,1031,6,4,scattered_clouds
987,spring,48,1031,5,4,scattered_clouds
988,spring,48,1032,4,5,few_clouds
989,spring,45,1032,4,5,few_clouds
990,spring,52,1032,3,3,few_clouds
991,spring,64,1013,7,4,sky_is_clear
992,spring,64,1013,7,4,sky_is_clear
993,spring,75,1013,4,4,broken_clouds
994,spring,75,1013,4,4,broken_clouds
995,spring,75,1013,4,4,broken_clouds
996,spring,75,1013,4,4,broken_clouds
997,spring,75,1013,4,4,broken_clouds
998,spring,75,1013,4,4,broken_clouds
999,spring,70,1013,6,5,broken_clouds
1000,spring,70,1013,6,5,broken_clouds
1001,spring,70,1013,6,5,broken_clouds
1002,spring,70,1013,6,5,broken_clouds
1003,spring,70,1013,6,5,broken_clouds
1004,spring,70,1013,6,5,broken_clouds
1005,spring,70,1013,6,5,broken_clouds
1006,spring,64,1013,6,3,overcast_clouds
1007,spring,64,1013,6,3,overcast_clouds
1008,spring,64,1013,6,3,overcast_clouds
1009,spring,64,1013,6,3,overcast_clouds
1010,spring,64,1013,6,3,overcast_clouds
1011,spring,64,1013,6,3,overcast_clouds
1012,spring,64,1013,6,3,overcast_clouds
1013,spring,64,1013,6,3,overcast_clouds
1014,spring,64,1013,6,3,overcast_clouds
1015,spring,64,1013,6,3,overcast_clouds
1016,spring,64,1013,6,3,overcast_clouds
1017,spring,72,1013,4,3,overcast_clouds
1018,spring,72,1013,4,3,overcast_clouds
1019,spring,72,1013,4,3,overcast_clouds
1020,spring,72,1013,4,3,overcast_clouds
1021,spring,64,1026,1,3,overcast_clouds
1022,spring,64,1026,2,4,broken_clouds
1023,spring,56,1027,4,3,broken_clouds
1024,spring,52,1027,5,4,overcast_clouds
1025,spring,48,1027,6,4,overcast_clouds
1026,spring,52,1027,7,5,overcast_clouds
1027,spring,52,1027,8,4,overcast_clouds
1028,spring,49,1026,8,4,overcast_clouds
1029,spring,49,1027,8,2,scattered_clouds
1030,spring,45,1027,8,4,broken_clouds
1031,spring,45,1027,6,4,broken_clouds
1032,spring,48,1028,4,4,few_clouds
1033,spring,52,1028,3,3,few_clouds
1034,spring,56,1029,2,2,few_clouds
1035,spring,52,1029,2,3,few_clouds
1036,spring,48,1030,2,3,sky_is_clear
1037,spring,48,1030,2,2,few_clouds
1038,spring,52,1031,1,3,sky_is_clear
1039,spring,52,1031,2,4,sky_is_clear
1040,spring,52,1031,2,3,few_clouds
1041,spring,56,1031,1,4,sky_is_clear
1042,spring,56,1032,0,3,sky_is_clear
1043,spring,56,1033,1,4,sky_is_clear
1044,spring,60,1034,0,3,sky_is_clear
1045,spring,60,1035,1,3,sky_is_clear
1046,spring,60,1036,3,4,sky_is_clear
1047,spring,60,1036,6,4,sky_is_clear
1048,spring,43,1035,11,2,sky_is_clear
1049,spring,43,1035,12,3,sky_is_clear
1050,spring,43,1036,8,0,few_clouds
1051,spring,57,1036,5,2,sky_is_clear
1052,spring,57,1037,5,2,sky_is_clear
1053,spring,57,1037,4,2,sky_is_clear
1054,spring,52,1037,4,3,sky_is_clear
1055,spring,56,1037,2,3,sky_is_clear
1056,spring,65,1037,2,4,sky_is_clear
1057,spring,60,1037,2,2,sky_is_clear
1058,spring,60,1037,2,2,sky_is_clear
1059,spring,60,1037,1,3,sky_is_clear
1060,spring,65,1037,1,3,sky_is_clear
1061,spring,65,1038,1,2,sky_is_clear
1062,spring,75,1038,2,3,scattered_clouds
1063,spring,75,1039,4,4,scattered_clouds
1064,spring,70,1039,7,5,broken_clouds
1065,spring,70,1039,8,5,broken_clouds
1066,spring,70,1038,9,5,broken_clouds
1067,spring,66,1037,9,5,broken_clouds
1068,spring,66,1037,9,5,broken_clouds
1069,spring,66,1037,9,5,broken_clouds
1070,spring,61,1036,8,5,broken_clouds
1071,spring,65,1036,7,4,broken_clouds
1072,spring,65,1036,6,3,broken_clouds
1073,spring,65,1037,5,4,broken_clouds
1074,spring,61,1036,5,3,broken_clouds
1075,spring,65,1036,4,3,broken_clouds
1076,spring,65,1036,4,3,broken_clouds
1077,spring,70,1036,4,3,broken_clouds
1078,spring,70,1035,4,4,scattered_clouds
1079,spring,75,1035,3,4,scattered_clouds
1080,spring,75,1034,3,4,scattered_clouds
1081,spring,80,1034,2,4,scattered_clouds
1082,spring,80,1033,2,4,scattered_clouds
1083,spring,80,1034,1,4,scattered_clouds
1084,spring,80,1033,1,4,few_clouds
1085,spring,80,1033,2,3,broken_clouds
1086,spring,86,1033,2,3,broken_clouds
1087,spring,70,1032,4,6,broken_clouds
1088,spring,75,1032,6,6,broken_clouds
1089,spring,70,1032,7,6,broken_clouds
1090,spring,75,1030,8,4,overcast_clouds
1091,spring,70,1029,8,5,broken_clouds
1092,spring,70,1029,9,4,broken_clouds
1093,spring,70,1028,9,3,broken_clouds
1094,spring,66,1028,8,2,broken_clouds
1095,spring,66,1027,7,2,broken_clouds
1096,spring,66,1027,6,2,broken_clouds
1097,spring,70,1027,5,2,broken_clouds
1098,spring,75,1026,5,2,broken_clouds
1099,spring,70,1026,5,2,scattered_clouds
1100,spring,70,1025,4,1,scattered_clouds
1101,spring,70,1025,3,1,scattered_clouds
1102,spring,70,1025,2,2,few_clouds
1103,spring,75,1024,1,2,scattered_clouds
1104,spring,70,1023,1,2,mist
1105,spring,75,1023,1,2,scattered_clouds
1106,spring,80,1023,0,2,scattered_clouds
1107,spring,75,1023,0,2,scattered_clouds
1108,spring,75,1022,1,2,broken_clouds
1109,spring,70,1023,1,2,broken_clouds
1110,spring,75,1023,2,2,broken_clouds
1111,spring,65,1022,6,5,overcast_clouds
1112,spring,61,1022,8,4,overcast_clouds
1113,spring,49,1021,9,3,broken_clouds
1114,spring,57,1021,10,3,broken_clouds
1115,spring,57,1020,8,3,overcast_clouds
1116,spring,61,1020,7,3,overcast_clouds
1117,spring,57,1021,6,2,broken_clouds
1118,spring,61,1021,6,2,broken_clouds
1119,spring,61,1021,5,2,broken_clouds
1120,spring,65,1021,4,2,broken_clouds
1121,spring,70,1021,4,2,broken_clouds
1122,spring,70,1021,4,1,broken_clouds
1123,spring,75,1021,4,2,broken_clouds
1124,spring,75,1021,3,1,overcast_clouds
1125,spring,61,1021,3,2,broken_clouds
1126,spring,65,1021,2,3,broken_clouds
1127,spring,70,1021,2,2,mist
1128,spring,70,1022,1,2,scattered_clouds
1129,spring,60,1022,1,2,scattered_clouds
1130,spring,56,1023,4,3,scattered_clouds
1131,spring,56,1023,6,3,scattered_clouds
1132,spring,57,1023,10,4,few_clouds
1133,spring,53,1023,11,5,few_clouds
1134,spring,50,1022,12,3,few_clouds
1135,spring,43,1022,12,2,few_clouds
1136,spring,40,1022,12,2,scattered_clouds
1137,spring,40,1022,10,3,scattered_clouds
1138,spring,43,1022,8,4,scattered_clouds
1139,spring,57,1023,6,3,few_clouds
1140,spring,70,1023,5,2,few_clouds
1141,spring,61,1024,5,2,few_clouds
1142,spring,61,1024,4,2,few_clouds
1143,spring,57,1024,3,3,sky_is_clear
1144,spring,61,1024,2,3,sky_is_clear
1145,spring,61,1024,2,3,sky_is_clear
1146,spring,70,1024,2,3,sky_is_clear
1147,spring,70,1024,1,2,sky_is_clear
1148,spring,70,1024,1,3,sky_is_clear
1149,spring,70,1023,1,2,sky_is_clear
1150,spring,75,1024,1,3,sky_is_clear
1151,spring,81,1024,0,2,sky_is_clear
1152,spring,81,1024,2,3,few_clouds
1153,spring,75,1024,3,3,sky_is_clear
1154,spring,75,1025,5,3,sky_is_clear
1155,spring,70,1025,8,3,few_clouds
1156,spring,76,1025,10,2,few_clouds
1157,spring,71,1024,11,1,scattered_clouds
1158,spring,58,1023,12,0,few_clouds
1159,spring,58,1023,13,2,few_clouds
1160,spring,58,1022,13,2,few_clouds
1161,spring,58,1022,11,2,sky_is_clear
1162,spring,70,1022,5,0,few_clouds
1163,spring,81,1022,5,0,few_clouds
1164,spring,81,1022,5,1,few_clouds
1165,spring,81,1021,4,1,few_clouds
1166,spring,81,1021,3,0,fog
1167,spring,87,1020,3,0,mist
1168,spring,87,1020,2,0,mist
1169,spring,93,1020,1,1,mist
1170,spring,93,1020,0,0,mist
1171,spring,100,1019,1,1,fog
1172,spring,93,1018,0,0,mist
1173,spring,93,1018,0,0,mist
1174,spring,93,1018,0,0,fog
1175,spring,93,1017,2,0,fog
1176,spring,81,1017,5,3,fog
1177,spring,66,1016,8,2,mist
1178,spring,62,1015,10,3,broken_clouds
1179,spring,62,1013,12,3,broken_clouds
1180,spring,81,1009,10,4,broken_clouds
1181,spring,81,1008,10,5,broken_clouds
1182,spring,87,1008,9,3,broken_clouds
1183,spring,81,1008,9,4,broken_clouds
1184,spring,81,1007,9,3,broken_clouds
1185,spring,71,1007,9,4,light_rain
1186,spring,68,1006,9,5,broken_clouds
1187,spring,65,1006,9,6,broken_clouds
1188,spring,62,1005,8,7,broken_clouds
1189,spring,59,1005,8,7,broken_clouds
1190,spring,57,1005,8,8,broken_clouds
1191,spring,45,1005,6,9,scattered_clouds
1192,spring,49,1005,5,6,scattered_clouds
1193,spring,45,1006,5,8,scattered_clouds
1194,spring,48,1007,4,7,few_clouds
1195,spring,48,1007,4,9,few_clouds
1196,spring,48,1008,4,10,scattered_clouds
1197,spring,48,1008,5,7,scattered_clouds
1198,spring,45,1008,6,11,broken_clouds
1199,spring,45,1007,5,9,broken_clouds
1200,spring,45,1007,5,9,overcast_clouds
1201,spring,39,1006,6,13,broken_clouds
1202,spring,39,1006,5,7,broken_clouds
1203,spring,39,1006,5,7,broken_clouds
1204,spring,38,1007,4,9,broken_clouds
1205,spring,41,1008,4,10,broken_clouds
1206,spring,41,1009,3,8,few_clouds
